"Kod";"Nazwa";"Wyszczególnienie";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2018";4328,50;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2019";4644,86;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2020";5039,07;"zł";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2021";5505,78;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2002";2001,26;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2003";2038,63;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2004";2126,43;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2005";2207,46;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2006";2320,03;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2007";2507,52;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2008";2762,83;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2009";2799,91;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2010";2948,36;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2011";3147,96;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2012";3249,44;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2013";3353,13;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2014";3482,16;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2015";3584,33;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2016";3642,99;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2017";3887,15;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2018";4147,62;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2019";4425,12;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2020";4713,26;"zł";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2021";5135,12;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2002";3238,19;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2003";3368,71;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2004";3465,19;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2005";3613,44;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2006";3789,94;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2007";4099,73;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2008";4504,85;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2009";4603,26;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2010";4694,47;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2011";4936,36;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2012";5077,53;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2013";5226,05;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2014";5385,80;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2015";5591,46;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2016";5739,61;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2017";6059,04;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2018";6432,78;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2019";6802,60;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2020";7147,46;"zł";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2021";7687,58;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2002";2041,21;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2003";2116,19;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2004";2149,88;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2005";2243,90;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2006";2333,02;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2007";2569,98;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2008";2872,18;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2009";3011,14;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2010";3137,37;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2011";3323,21;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2012";3409,06;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2013";3507,11;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2014";3605,74;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2015";3709,70;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2016";3845,26;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2017";4067,86;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2018";4396,51;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2019";4752,58;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2020";5028,96;"zł";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2021";5433,38;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2002";2518,67;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2003";2661,15;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2004";2702,06;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2005";2817,84;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2006";2955,42;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2007";3203,34;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2008";3468,98;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2009";3594,34;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2010";3789,82;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2011";3973,31;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2012";4063,55;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2013";4218,58;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2014";4379,49;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2015";4470,39;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2016";4613,34;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2017";4770,87;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2018";5229,27;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2019";5610,69;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2020";5799,13;"zł";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2021";6350,07;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2002";1853,38;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2003";1873,06;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2004";1945,98;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2005";2063,25;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2006";2094,77;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2007";2262,45;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2008";2559,83;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2009";2742,92;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2010";2817,41;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2011";3000,93;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2012";3083,53;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2013";3184,93;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2014";3287,94;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2015";3416,70;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2016";3553,58;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2017";3772,07;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2018";4071,58;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2019";4413,70;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2020";4769,07;"zł";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2021";5147,09;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2002";1951,67;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2003";2005,94;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2004";2102,36;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2005";2157,11;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2006";2276,55;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2007";2471,39;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2008";2694,14;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2009";2880,44;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2010";3007,67;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2011";3223,61;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2012";3321,92;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2013";3400,61;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2014";3543,29;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2015";3586,70;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2016";3733,47;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2017";3952,04;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2018";4175,95;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2019";4444,58;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2020";4809,06;"zł";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2021";5218,29;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2002";2017,96;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2003";2078,24;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2004";2138,75;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2005";2194,24;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2006";2269,29;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2007";2469,94;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2008";2732,60;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2009";2911,12;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2010";3054,40;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2011";3207,74;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2012";3352,95;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2013";3466,95;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2014";3580,06;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2015";3667,17;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2016";3788,20;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2017";4029,81;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2018";4266,89;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2019";4546,40;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2020";4852,53;"zł";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2021";5441,53;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2002";2461,48;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2003";2526,25;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2004";2592,58;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2005";2686,65;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2006";2816,19;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2007";3126,02;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2008";3408,41;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2009";3544,66;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2010";3678,49;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2011";3895,91;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2012";4072,92;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2013";4227,84;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2014";4327,54;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2015";4467,57;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2016";4595,35;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2017";4791,24;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2018";5083,15;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2019";5437,92;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2020";5829,84;"zł";"";
071427000000;"PODREGION PŁOCKI";"ogółem";"2021";6408,11;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2002";1944,77;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2003";2011,01;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2004";2091,84;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2005";2130,93;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2006";2228,81;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2007";2397,42;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2008";2643,58;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2009";2793,20;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2010";2946,94;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2011";3079,16;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2012";3194,93;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2013";3269,56;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2014";3413,81;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2015";3562,44;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2016";3646,06;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2017";3830,06;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2018";4097,88;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2019";4421,48;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2020";4825,59;"zł";"";
071427100000;"PODREGION SIEDLECKI";"ogółem";"2021";5232,74;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2002";2267,36;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2003";2383,42;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2004";2396,72;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2005";2475,54;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2006";2529,15;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2007";2761,17;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2008";2981,45;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2009";3196,91;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2010";3244,32;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2011";3461,86;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2012";3634,02;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2013";3689,22;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2014";3905,08;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2015";3978,44;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2016";4111,52;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2017";4341,10;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2018";4582,52;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2019";4902,14;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2020";5319,27;"zł";"";
071427300000;"PODREGION ŻYRARDOWSKI";"ogółem";"2021";5864,86;"zł";"";
