"Kod";"Nazwa";"Ogółem";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2009";12,2;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2010";12,5;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2011";13,0;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2012";13,4;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2013";14,0;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2014";12,2;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2015";10,5;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2016";9,2;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2017";7,7;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2018";7,2;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2019";7,0;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2020";7,5;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2021";8,4;"%";"";
052615300000;"PODREGION SANDOMIERSKO-JĘDRZEJOWSKI";"ogółem";"2022";7,8;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2004";19,1;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2005";18,5;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2006";17,1;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2007";15,2;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2008";13,4;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2009";15,1;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2010";15,2;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2011";15,8;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2012";16,9;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2013";16,9;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2014";15,4;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2015";13,9;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2016";12,5;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2017";10,5;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2018";9,7;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2019";9,1;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2020";10,0;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2021";10,5;"%";"";
060610900000;"PODREGION BIALSKI";"ogółem";"2022";9,7;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2004";19,4;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2005";18,4;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2006";17,2;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2007";14,9;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2008";12,4;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2009";13,8;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2010";14,0;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2011";14,7;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2012";15,9;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2013";16,2;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2014";14,3;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2015";13,6;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2016";11,9;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2017";10,6;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2018";9,5;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2019";9,0;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2020";9,7;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2021";11,8;"%";"";
060611000000;"PODREGION CHEŁMSKO-ZAMOJSKI";"ogółem";"2022";10,8;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2004";15,1;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2005";14,5;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2006";12,6;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2007";10,1;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2008";8,9;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2009";10,7;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2010";11,4;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2011";11,1;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2012";11,7;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2013";11,9;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2014";10,3;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2015";9,6;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2016";8,5;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2017";7,3;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2018";6,5;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2019";6,0;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2020";6,6;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2021";6,5;"%";"";
060611100000;"PODREGION LUBELSKI";"ogółem";"2022";6,0;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2004";18,7;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2005";17,9;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2006";16,1;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2007";13,1;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2008";11,7;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2009";13,4;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2010";13,1;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2011";13,1;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2012";14,0;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2013";14,2;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2014";12,3;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2015";11,0;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2016";9,8;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2017";7,8;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2018";7,5;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2019";6,9;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2020";7,8;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2021";8,1;"%";"";
060611200000;"PODREGION PUŁAWSKI";"ogółem";"2022";7,5;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2004";21,6;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2005";20,4;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2006";18,0;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2007";15,1;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2008";14,4;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2009";17,5;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2010";16,3;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2011";16,3;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2012";17,6;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2013";17,3;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2014";15,5;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2015";13,9;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2016";12,0;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2017";9,8;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2018";8,8;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2019";8,4;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2020";9,5;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2021";11,1;"%";"";
061813300000;"PODREGION KROŚNIEŃSKI";"ogółem";"2022";10,6;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2004";20,8;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2005";20,4;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2006";18,9;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2007";17,1;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2008";16,0;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2009";19,1;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2010";18,6;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2011";18,4;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2012";19,3;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2013";19,0;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2014";17,3;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2015";15,9;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2016";14,7;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2017";13,0;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2018";11,7;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2019";10,6;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2020";11,7;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2021";14,2;"%";"";
061813400000;"PODREGION PRZEMYSKI";"ogółem";"2022";12,6;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2004";17,0;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2005";16,6;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2006";14,7;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2007";13,0;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2008";11,0;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2009";12,9;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2010";13,1;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2011";13,3;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2012";14,3;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2013";14,6;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2014";13,1;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2015";12,0;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2016";10,4;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2017";8,7;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2018";8,2;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2019";7,3;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2020";8,6;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2021";8,7;"%";"";
061813500000;"PODREGION RZESZOWSKI";"ogółem";"2022";7,6;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2004";18,2;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2005";17,6;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2006";15,4;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2007";13,0;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2008";12,1;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2009";15,8;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2010";15,0;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2011";15,5;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2012";15,8;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2013";15,5;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2014";13,9;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2015";12,4;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2016";10,2;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2017";8,5;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2018";7,4;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2019";6,6;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2020";8,0;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2021";8,1;"%";"";
061813600000;"PODREGION TARNOBRZESKI";"ogółem";"2022";7,0;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2004";14,9;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2005";14,8;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2006";12,3;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2007";9,4;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2008";9,3;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2009";13,2;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2010";14,1;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2011";14,1;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2012";15,0;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2013";15,4;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2014";13,3;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2015";12,0;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2016";10,2;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2017";8,3;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2018";7,4;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2019";6,5;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2020";8,0;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2021";7,6;"%";"";
062013700000;"PODREGION BIAŁOSTOCKI";"ogółem";"2022";6,5;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2004";14,9;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2005";14,3;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2006";12,2;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2007";9,8;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2008";8,9;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2009";11,3;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2010";12,2;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2011";12,6;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2012";13,3;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2013";13,7;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2014";11,9;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2015";10,9;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2016";10,0;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2017";8,5;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2018";7,6;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2019";6,9;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2020";7,2;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2021";7,7;"%";"";
062013800000;"PODREGION ŁOMŻYŃSKI";"ogółem";"2022";7,5;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2004";20,0;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2005";19,0;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2006";16,8;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2007";13,3;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2008";11,7;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2009";14,5;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2010";15,6;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2011";16,1;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2012";16,5;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2013";16,6;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2014";13,5;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2015";12,6;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2016";10,9;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2017";8,8;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2018";8,4;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2019";7,7;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2020";8,5;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2021";8,5;"%";"";
062013900000;"PODREGION SUWALSKI";"ogółem";"2022";8,5;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2004";6,2;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2005";5,6;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2006";4,6;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2007";2,9;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2008";1,9;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2009";2,8;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2010";3,5;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2011";3,7;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2012";4,3;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2013";4,8;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2014";4,2;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2015";3,3;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2016";2,6;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2017";2,0;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2018";1,5;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2019";1,3;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2020";1,8;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2021";1,7;"%";"";
071412800000;"PODREGION MIASTO WARSZAWA";"ogółem";"2022";1,4;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2004";0,0;"%";"x";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2005";0,0;"%";"x";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2006";0,0;"%";"x";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2007";0,0;"%";"x";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2008";0,0;"%";"x";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2009";0,0;"%";"x";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2010";10,9;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2011";11,3;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2012";13,1;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2013";14,2;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2014";12,4;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2015";10,5;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2016";8,9;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2017";6,8;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2018";6,0;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2019";5,4;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2020";7,0;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2021";6,2;"%";"";
071412900000;"PODREGION WARSZAWSKI WSCHODNI";"ogółem";"2022";5,4;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2004";0,0;"%";"x";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2005";0,0;"%";"x";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2006";0,0;"%";"x";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2007";0,0;"%";"x";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2008";0,0;"%";"x";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2009";0,0;"%";"x";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2010";7,4;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2011";7,6;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2012";8,3;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2013";8,5;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2014";7,3;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2015";6,2;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2016";5,1;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2017";3,9;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2018";3,5;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2019";2,9;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2020";3,8;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2021";3,2;"%";"";
071413000000;"PODREGION WARSZAWSKI ZACHODNI";"ogółem";"2022";2,8;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2004";0,0;"%";"x";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2005";22,7;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2006";18,9;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2007";15,9;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2008";13,2;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2009";16,4;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2010";17,0;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2011";17,8;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2012";18,7;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2013";18,9;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2014";16,9;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2015";15,6;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2016";13,4;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2017";10,8;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2018";10,1;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2019";9,5;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2020";10,1;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2021";10,1;"%";"";
071422500000;"PODREGION CIECHANOWSKI";"ogółem";"2022";9,8;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2004";0,0;"%";"x";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2005";22,9;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2006";20,0;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2007";16,8;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2008";13,5;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2009";16,4;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2010";16,9;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2011";17,4;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2012";18,0;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2013";17,7;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2014";15,5;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2015";13,5;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2016";12,3;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2017";10,4;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2018";9,2;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2019";8,2;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2020";9,4;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2021";9,6;"%";"";
071422600000;"PODREGION OSTROŁĘCKI";"ogółem";"2022";9,0;"%";"";
071422700000;"PODREGION RADOMSKI";"ogółem";"2004";28,1;"%";"";
