"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2016";5,0;"-";"";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2017";5,3;"-";"";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2018";4,9;"-";"";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2019";4,9;"-";"";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2020";4,7;"-";"";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2021";4,9;"-";"";
060611200000;"PODREGION PUŁAWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2022";;"-";"n";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2002";;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2003";;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2004";1,2;"-";"M";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2005";1,4;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2006";1,3;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2007";1,5;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2008";2,0;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2009";1,4;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2010";1,3;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2011";1,4;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2012";1,5;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2013";1,4;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2014";1,5;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2015";1,5;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2016";1,6;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2017";1,6;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2018";1,5;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2019";1,7;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2020";1,9;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2021";2,0;"-";"";
060611200000;"PODREGION PUŁAWSKI";"nowe budynki mieszkalne na 1000 ludności";"2022";2,5;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2002";1,5;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2003";4,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2004";1,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2005";1,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2006";1,9;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2007";2,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2008";2,3;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2009";1,8;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2010";2,0;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2011";2,0;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2012";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2013";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2014";2,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2015";2,5;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2016";2,2;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2017";2,5;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2018";2,0;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2019";2,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2020";2,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2021";2,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2022";;"-";"n";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2002";130,0;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2003";129,8;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2004";135,7;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2005";129,8;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2006";127,4;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2007";127,1;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2008";129,1;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2009";122,9;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2010";122,7;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2011";140,1;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2012";124,2;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2013";134,8;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2014";129,5;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2015";130,1;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2016";132,2;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2017";126,6;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2018";135,6;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2019";125,6;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2020";120,9;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2021";134,8;"m2";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2022";;"m2";"n";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2002";5,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2003";5,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2004";6,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2005";5,8;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2006";5,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2007";5,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2008";5,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2009";5,2;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2010";5,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2011";5,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2012";5,2;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2013";5,7;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2014";5,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2015";5,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2016";5,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2017";5,3;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2018";5,5;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2019";5,2;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2020";5,0;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2021";5,2;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2022";;"-";"n";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2002";;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2003";;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2004";1,5;"-";"M";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2005";1,5;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2006";1,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2007";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2008";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2009";1,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2010";1,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2011";1,8;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2012";1,6;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2013";1,9;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2014";2,0;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2015";2,2;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2016";2,0;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2017";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2018";1,9;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2019";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2020";2,1;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2021";2,4;"-";"";
061813300000;"PODREGION KROŚNIEŃSKI";"nowe budynki mieszkalne na 1000 ludności";"2022";2,6;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2002";1,8;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2003";3,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2004";1,8;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2005";1,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2006";1,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2007";1,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2008";2,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2009";1,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2010";1,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2011";1,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2012";2,4;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2013";2,3;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2014";2,2;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2015";2,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2016";2,0;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2017";2,6;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2018";2,8;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2019";2,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2020";2,7;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2021";3,3;"-";"";
061813400000;"PODREGION PRZEMYSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2022";;"-";"n";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2002";117,3;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2003";126,1;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2004";123,2;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2005";127,6;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2006";131,9;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2007";138,8;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2008";127,7;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2009";137,7;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2010";115,9;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2011";131,3;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2012";125,8;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2013";124,6;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2014";130,7;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2015";125,7;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2016";135,2;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2017";119,7;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2018";115,7;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2019";120,1;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2020";125,2;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2021";118,4;"m2";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2022";;"m2";"n";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2002";5,2;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2003";5,6;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2004";5,3;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2005";5,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2006";5,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2007";5,7;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2008";5,4;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2009";5,6;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2010";4,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2011";5,5;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2012";5,2;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2013";5,2;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2014";5,6;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2015";5,4;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2016";5,6;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2017";5,0;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2018";4,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2019";5,1;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2020";5,1;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2021";4,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2022";;"-";"n";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2002";;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2003";;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2004";1,4;"-";"M";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2005";1,3;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2006";1,3;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2007";1,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2008";2,1;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2009";1,4;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2010";1,4;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2011";1,7;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2012";1,8;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2013";1,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2014";1,9;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2015";2,1;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2016";1,8;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2017";2,1;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2018";2,0;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2019";2,0;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2020";2,2;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2021";2,4;"-";"";
061813400000;"PODREGION PRZEMYSKI";"nowe budynki mieszkalne na 1000 ludności";"2022";2,6;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2002";2,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2003";6,7;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2004";2,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2005";2,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2006";3,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2007";3,3;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2008";3,7;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2009";4,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2010";3,3;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2011";4,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2012";4,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2013";4,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2014";4,8;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2015";5,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2016";7,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2017";6,7;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2018";6,2;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2019";8,0;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2020";9,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2021";7,6;"-";"";
061813500000;"PODREGION RZESZOWSKI";"mieszkania oddane do użytkowania na 1000 ludności";"2022";;"-";"n";
